venta_id,producto_id,fecha_venta,cantidad,cliente_id
VTA03431,PROD007,2024-02-20,3,CL001
VTA03432,PROD007,2024-06-25,1,CL002
VTA03433,PROD007,2024-09-05,0,CL009
VTA03434,PROD007,2024-01-17,1,CL006
VTA03435,PROD007,2025-06-12,1,CL019
VTA03436,PROD007,2025-03-18,1,CL002
VTA03437,PROD007,20240313,2,CL009
VTA03438,PROD007,2025-01-11,1,CL017
VTA03439,PROD007,2025-06-27,2,CL008
VTA03440,PROD007,22 - May - 2024,1,CL018
VTA03441,PROD007,20251124,3,CL011
VTA03442,PROD007,20240421,3,CL008
VTA03443,PROD007,2024-06-08,2,CL007
VTA03444,PROD007,2025-08-04,0,CL014
VTA03445,PROD007,20240112,1,CL012
VTA03446,PROD007,2025-06-27,3,CL001
VTA03447,PROD007,2025-11-21,1,CL018
VTA03448,PROD007,2024-12-27,5,CL011
VTA03449,PROD007,29 - August - 2025,3,CL003
VTA03450,PROD007,2025-07-20,4,CL004
VTA03451,PROD007,2024-05-15,1,CL019
VTA03452,PROD007,2024-02-06,2,CL004
VTA03453,PROD007,09 - May - 2024,3,CL012
VTA03454,PROD007,2025-09-08,0,CL015
VTA03455,PROD007,2024-03-25,3,CL011
VTA03456,PROD007,2024-07-08,1,CL018
VTA03457,PROD007,2025-06-04,4,CL002
VTA03458,PROD007,2024-10-16,1,CL015
VTA03459,PROD007,09 - November - 2024,1,CL015
VTA03460,PROD007,2025-09-27,0,CL011
VTA03461,PROD007,2025-02-01,3,CL003
VTA03462,PROD007,2024-05-21,2,CL017
VTA03463,PROD007,20240119,1,CL002
VTA03464,PROD007,2025-01-24,0,CL014
VTA03465,PROD007,2024-02-13,2,CL003
VTA03466,PROD007,20250630,2,CL020
VTA03467,PROD007,2024-08-13,3,CL006
VTA03468,PROD007,2025-07-26,3,CL008
VTA03469,PROD007,18 - October - 2024,1,CL009
VTA03470,PROD007,2025-12-23,-4,CL011
VTA03471,PROD007,2025-10-03,3,CL007
VTA03472,PROD007,2025-07-22,2,CL006
VTA03473,PROD007,03 - January - 2024,2,CL020
VTA03474,PROD007,2025-04-06,2,CL018
VTA03475,PROD007,2025-09-24,2,CL014
VTA03476,PROD007,2024-09-15,2,CL013
VTA03477,PROD007,29 - December - 2025,2,CL003
VTA03478,PROD007,20240120,2,CL009
VTA03479,PROD007,2024-03-13,4,CL005
VTA03480,PROD007,2025-10-28,1,CL011
VTA03481,PROD007,2025-09-07,2,CL015
VTA03482,PROD007,2024-09-26,1,CL018
VTA03483,PROD007,20240829,2,CL017
VTA03484,PROD007,2025-05-25,0,CL009
VTA03485,PROD007,2024-12-31,2,CL004
VTA03486,PROD007,2025-07-08,2,CL002
VTA03487,PROD007,20240918,3,CL009
VTA03488,PROD007,2024-05-29,2,CL018
VTA03489,PROD007,2024-10-08,0,CL019
VTA03490,PROD007,2025-11-17,1,CL013
VTA03491,PROD007,2025-11-09,4,CL005
VTA03492,PROD007,2024-08-24,1,CL014
VTA03493,PROD007,2024-07-21,1,CL003
VTA03494,PROD007,2024-10-30,3,CL004
VTA03495,PROD007,2024-02-15,1,CL004
VTA03496,PROD007,2024-03-14,0,CL007
VTA03497,PROD007,2025-11-02,2,CL004
VTA03498,PROD007,2024-07-17,1,CL015
VTA03499,PROD007,2024-10-31,3,CL008
VTA03500,PROD007,2025-07-26,1,CL009
VTA03501,PROD008,2025-05-30,1,CL013
VTA03502,PROD008,2025-06-10,2,CL014
VTA03503,PROD008,2025-10-12,1,CL012
VTA03504,PROD008,2025-02-03,3,CL012
VTA03505,PROD008,2025-09-23,0,CL008
VTA03506,PROD008,09 - September - 2025,2,CL002
VTA03507,PROD008,20250327,2,CL018
VTA03508,PROD008,2024-06-08,1,CL011
VTA03509,PROD008,2025-07-19,0,CL003
VTA03510,PROD008,2025-04-19,3,CL014
VTA03511,PROD008,2025-10-05,2,CL020
VTA03512,PROD008,26 - April - 2025,1,CL005
VTA03513,PROD008,2024-04-09,1,CL004
VTA03514,PROD008,2024-11-15,3,CL005
VTA03515,PROD008,2025-07-28,1,CL016
VTA03516,PROD008,20240321,5,CL009
VTA03517,PROD008,2025-12-02,1,CL012
VTA03518,PROD008,20250522,1,CL001
VTA03519,PROD008,20241107,2,CL009
VTA03520,PROD008,2024-01-22,2,CL014
VTA03521,PROD008,2024-10-26,4,CL015
VTA03522,PROD008,2025-01-20,1,CL008
VTA03523,PROD008,2025-11-14,1,CL018
VTA03524,PROD008,2025-06-02,1,CL015
VTA03525,PROD008,2024-08-31,0,CL011
VTA03526,PROD008,2024-07-29,2,CL011
VTA03527,PROD008,2024-01-27,0,CL014
VTA03528,PROD008,23 - October - 2024,3,CL012
VTA03529,PROD008,2025-05-14,0,CL015
VTA03530,PROD008,2024-02-03,4,CL020
VTA03531,PROD008,2025-02-13,0,CL003
VTA03532,PROD008,2025-03-11,5,CL003
VTA03533,PROD008,2024-09-02,1,CL010
VTA03534,PROD008,20250711,0,CL009
VTA03535,PROD008,2025-01-25,3,CL005
VTA03536,PROD008,25 - October - 2024,2,CL009
VTA03537,PROD008,20250507,1,CL006
VTA03538,PROD008,2025-04-16,3,CL001
VTA03539,PROD008,2025-02-22,1,CL018
VTA03540,PROD008,2024-03-09,1,CL013
VTA03541,PROD008,2024-01-22,8,CL012
VTA03542,PROD008,2024-08-09,3,CL009
VTA03543,PROD008,2024-10-30,1,CL019
VTA03544,PROD008,2025-01-15,-4,CL015
VTA03545,PROD008,2025-06-25,3,CL003
VTA03546,PROD008,2025-01-20,4,CL014
VTA03547,PROD008,2025-03-09,2,CL017
VTA03548,PROD008,12 - October - 2024,1,CL009
VTA03549,PROD008,2024-12-15,2,CL013
VTA03550,PROD008,2025-04-06,1,CL020
VTA03551,PROD008,2025-09-08,3,CL013
VTA03552,PROD008,20240728,1,CL005
VTA03553,PROD008,2025-10-23,5,CL013
VTA03554,PROD008,2024-11-14,1,CL007
VTA03555,PROD008,2024-12-18,1,CL013
VTA03556,PROD008,2024-09-06,2,CL002
VTA03557,PROD008,2025-02-01,2,CL020
VTA03558,PROD008,2025-06-13,2,CL005
VTA03559,PROD008,20250313,5,CL017
VTA03560,PROD008,2025-08-18,0,CL001
VTA03561,PROD008,2025-06-26,1,CL001
VTA03562,PROD008,2024-01-31,1,CL020
VTA03563,PROD008,2024-11-22,1,CL001
VTA03564,PROD008,2025-01-29,2,CL012
VTA03565,PROD008,20240325,4,CL008
VTA03566,PROD008,2025-10-23,1,CL013
VTA03567,PROD008,2024-04-07,2,CL005
VTA03568,PROD008,2024-07-12,1,CL004
VTA03569,PROD008,2024-12-23,0,CL005
VTA03570,PROD008,2025-01-18,1,CL013
VTA03571,PROD008,2024-04-01,2,CL011
VTA03572,PROD008,2024-11-25,1,CL002
VTA03573,PROD008,2025-05-18,2,CL010
VTA03574,PROD008,2024-01-12,0,CL015
VTA03575,PROD008,2024-12-05,4,CL008
VTA03576,PROD008,2025-12-23,2,CL002
VTA03577,PROD008,2025-03-02,0,CL020
VTA03578,PROD008,2025-12-28,4,CL015
VTA03579,PROD008,01 - May - 2025,2,CL020
VTA03580,PROD008,2025-01-11,3,CL020
VTA03581,PROD008,2025-04-16,1,CL017
VTA03582,PROD008,2024-06-24,2,CL004
VTA03583,PROD008,2025-03-10,0,CL004
VTA03584,PROD008,2024-08-09,2,CL001
VTA03585,PROD008,2025-10-05,0,CL009
VTA03586,PROD008,2025-10-12,-1,CL004
VTA03587,PROD008,2024-01-19,1,CL013
VTA03588,PROD008,2025-02-04,1,CL009
VTA03589,PROD008,2025-11-13,3,CL011
VTA03590,PROD008,05 - January - 2025,0,CL017
VTA03591,PROD008,2025-03-24,3,CL014
VTA03592,PROD008,2024-06-21,3,CL008
VTA03593,PROD008,04 - April - 2025,3,CL011
VTA03594,PROD008,25 - April - 2024,0,CL003
VTA03595,PROD008,15 - February - 2025,4,CL005
VTA03596,PROD008,24 - December - 2024,2,CL018
VTA03597,PROD008,09 - December - 2025,3,CL020
VTA03598,PROD008,2025-12-09,5,CL019
VTA03599,PROD008,2025-05-20,2,CL008
VTA03600,PROD008,20251018,1,CL009
VTA03601,PROD008,15 - July - 2025,1,CL008
VTA03602,PROD008,2025-03-31,2,CL004
VTA03603,PROD008,2024-09-26,0,CL011
VTA03604,PROD008,2025-03-08,4,CL011
VTA03605,PROD008,2025-02-06,1,CL005
VTA03606,PROD008,23 - October - 2025,3,CL003
VTA03607,PROD008,2025-04-02,1,CL006
VTA03608,PROD008,2025-12-11,0,CL012
VTA03609,PROD008,2025-10-17,0,CL007
VTA03610,PROD008,07 - July - 2024,-3,CL015
VTA03611,PROD008,2024-05-19,1,CL008
VTA03612,PROD008,2025-10-01,0,CL019
VTA03613,PROD008,2025-09-26,4,CL015
VTA03614,PROD008,2024-03-30,4,CL013
VTA03615,PROD008,20240821,2,CL020
VTA03616,PROD008,2025-12-07,-2,CL008
VTA03617,PROD008,2024-04-11,3,CL013
VTA03618,PROD008,2024-11-14,4,CL008
VTA03619,PROD008,2024-01-17,2,CL005
VTA03620,PROD008,2024-01-23,0,CL012
VTA03621,PROD008,2024-02-11,3,CL019
VTA03622,PROD008,2024-02-18,0,CL009
VTA03623,PROD008,2024-04-28,2,CL005
VTA03624,PROD008,2025-12-30,1,CL007
VTA03625,PROD008,2024-10-27,1,CL019
VTA03626,PROD008,2024-12-20,1,CL011
VTA03627,PROD008,2025-11-23,0,CL003
VTA03628,PROD008,2024-08-28,3,CL019
VTA03629,PROD008,2024-05-15,0,CL001
VTA03630,PROD008,2025-03-16,4,CL016
VTA03631,PROD008,2025-05-15,2,CL017
VTA03632,PROD008,2025-12-28,0,CL015
VTA03633,PROD008,20250626,1,CL014
VTA03634,PROD008,2024-12-24,3,CL012
VTA03635,PROD008,27 - October - 2024,3,CL020
VTA03636,PROD008,2024-04-22,1,CL002
VTA03637,PROD008,2025-10-24,5,CL011
VTA03638,PROD008,14 - February - 2025,2,CL007
VTA03639,PROD008,20240211,2,CL013
VTA03640,PROD008,2024-06-04,0,CL008
VTA03641,PROD008,2024-10-25,4,CL003
VTA03642,PROD008,2025-12-01,2,CL012
VTA03643,PROD008,2024-01-21,2,CL009
VTA03644,PROD008,2025-04-17,1,CL007
VTA03645,PROD008,06 - October - 2025,3,CL002
VTA03646,PROD008,2025-09-01,1,CL017
VTA03647,PROD008,2025-11-07,1,CL016
VTA03648,PROD008,2024-04-29,1,CL008
VTA03649,PROD008,10 - January - 2025,2,CL006
VTA03650,PROD008,2025-12-15,0,CL002
VTA03651,PROD008,2025-04-04,2,CL019
VTA03652,PROD008,2025-12-11,2,CL013
VTA03653,PROD008,2024-09-14,0,CL011
VTA03654,PROD008,2024-06-01,2,CL005
VTA03655,PROD008,20250720,3,CL003
VTA03656,PROD008,2024-08-14,1,CL014
VTA03657,PROD008,2024-08-21,3,CL016
VTA03658,PROD008,20250821,1,CL004
VTA03659,PROD008,2024-04-01,7,CL018
VTA03660,PROD008,2025-07-08,1,CL016
VTA03661,PROD008,2025-12-05,6,CL016
VTA03662,PROD008,20240630,1,CL009
VTA03663,PROD008,2024-07-25,1,CL014
VTA03664,PROD008,20250207,2,CL016
VTA03665,PROD008,2025-09-04,1,CL013
VTA03666,PROD008,2025-06-30,2,CL007
VTA03667,PROD008,2025-09-30,2,CL010
VTA03668,PROD008,2025-10-09,2,CL009
VTA03669,PROD008,2024-07-15,2,CL009
VTA03670,PROD008,2025-04-17,1,CL006
VTA03671,PROD008,20250702,0,CL013
VTA03672,PROD008,2024-01-04,1,CL010
VTA03673,PROD008,2024-03-21,3,CL009
VTA03674,PROD008,2025-09-11,3,CL001
VTA03675,PROD008,2025-09-17,4,CL006
VTA03676,PROD008,2025-07-08,2,CL013
VTA03677,PROD008,2025-07-31,1,CL006
VTA03678,PROD008,2025-11-25,2,CL004
VTA03679,PROD008,2025-10-04,2,CL007
VTA03680,PROD008,2025-06-04,3,CL005
VTA03681,PROD008,2025-01-13,2,CL015
VTA03682,PROD008,2024-06-18,2,CL015
VTA03683,PROD008,2025-05-12,0,CL017
VTA03684,PROD008,2025-01-05,0,CL005
VTA03685,PROD008,2025-07-13,3,CL012
VTA03686,PROD008,2025-06-28,4,CL005
VTA03687,PROD008,2024-08-20,1,CL016
VTA03688,PROD008,2025-12-26,1,CL005
VTA03689,PROD008,2025-09-10,2,CL018
VTA03690,PROD008,2025-07-22,4,CL005
VTA03691,PROD008,2025-10-22,1,CL017
VTA03692,PROD008,2024-03-23,2,CL006
VTA03693,PROD008,2025-07-10,1,CL009
VTA03694,PROD008,2025-03-14,1,CL012
VTA03695,PROD008,16 - April - 2025,0,CL005
VTA03696,PROD008,2025-07-13,0,CL010
VTA03697,PROD008,31 - May - 2024,5,CL005
VTA03698,PROD008,2025-09-24,1,CL001
VTA03699,PROD008,2025-03-05,1,CL004
VTA03700,PROD008,2025-08-07,3,CL016
VTA03701,PROD008,2025-02-19,1,CL004
VTA03702,PROD008,2025-10-19,0,CL017
VTA03703,PROD008,2025-06-30,1,CL003
VTA03704,PROD008,2024-05-10,0,CL017
VTA03705,PROD008,2024-12-12,2,CL003
VTA03706,PROD008,2025-11-18,2,CL008
VTA03707,PROD008,2025-12-29,0,CL002
VTA03708,PROD008,20250214,0,CL018
VTA03709,PROD008,2025-04-18,1,CL009
VTA03710,PROD008,20240312,3,CL009
VTA03711,PROD008,2024-11-03,3,CL004
VTA03712,PROD008,2025-09-03,2,CL013
VTA03713,PROD008,2025-09-27,0,CL017
VTA03714,PROD008,2025-08-01,1,CL003
VTA03715,PROD008,2025-01-15,1,CL012
VTA03716,PROD008,2025-04-07,2,CL010
VTA03717,PROD008,2025-03-07,3,CL003
VTA03718,PROD008,30 - March - 2025,1,CL015
VTA03719,PROD008,2024-06-22,1,CL005
VTA03720,PROD008,2024-01-20,2,CL012
VTA03721,PROD008,2025-03-01,3,CL004
VTA03722,PROD008,2025-07-01,2,CL017
VTA03723,PROD008,2025-11-18,2,CL018
VTA03724,PROD008,07 - June - 2024,3,CL004
VTA03725,PROD008,2025-01-26,3,CL001
VTA03726,PROD008,2024-06-19,4,CL015
VTA03727,PROD008,2024-07-08,3,CL008
VTA03728,PROD008,17 - December - 2025,5,CL003
VTA03729,PROD008,2025-07-22,2,CL015
VTA03730,PROD008,2025-10-05,1,CL020
VTA03731,PROD008,2025-02-01,1,CL007
VTA03732,PROD008,2025-12-19,2,CL014
VTA03733,PROD008,13 - July - 2025,2,CL007
VTA03734,PROD008,2025-04-25,1,CL015
VTA03735,PROD008,17 - November - 2024,3,CL002
VTA03736,PROD008,2024-03-16,1,CL019
VTA03737,PROD008,2024-09-13,1,CL014
VTA03738,PROD008,2025-07-23,0,CL011
VTA03739,PROD008,2024-10-13,2,CL001
VTA03740,PROD008,2025-07-19,2,CL003
VTA03741,PROD008,2024-06-07,1,CL009
VTA03742,PROD008,2025-01-16,1,CL005
VTA03743,PROD008,2024-11-03,2,CL004
VTA03744,PROD008,27 - September - 2025,2,CL001
VTA03745,PROD008,2024-12-09,1,CL006
VTA03746,PROD008,2025-05-27,2,CL002
VTA03747,PROD008,2024-09-02,3,CL010
VTA03748,PROD008,20240109,1,CL020
VTA03749,PROD008,2024-10-22,-3,CL010
VTA03750,PROD008,2024-08-14,1,CL017
VTA03751,PROD008,2024-10-30,2,CL019
VTA03752,PROD008,2025-03-27,0,CL020
VTA03753,PROD008,27 - August - 2025,1,CL006
VTA03754,PROD008,2024-08-03,4,CL005
VTA03755,PROD008,20240122,3,CL020
VTA03756,PROD008,2024-07-22,1,CL018
VTA03757,PROD008,2025-01-11,4,CL012
VTA03758,PROD008,2024-07-08,4,CL017
VTA03759,PROD008,2025-07-30,2,CL012
VTA03760,PROD008,2025-01-20,0,CL009
VTA03761,PROD008,20250526,3,CL020
VTA03762,PROD008,2025-07-10,1,CL009
VTA03763,PROD008,2025-09-07,2,CL011
VTA03764,PROD008,2025-04-21,1,CL017
VTA03765,PROD008,2025-11-10,2,CL017
VTA03766,PROD008,2024-11-16,4,CL015
VTA03767,PROD008,24 - February - 2024,2,CL003
VTA03768,PROD008,20251212,1,CL011
VTA03769,PROD008,2024-12-13,2,CL005
VTA03770,PROD008,2024-03-19,4,CL018
VTA03771,PROD008,20240928,2,CL017
VTA03772,PROD008,2025-10-24,1,CL014
VTA03773,PROD008,2025-05-25,1,CL002
VTA03774,PROD008,2025-04-05,6,CL019
VTA03775,PROD008,2025-12-21,2,CL003
VTA03776,PROD008,2024-11-17,4,CL011
VTA03777,PROD008,2025-10-30,2,CL019
VTA03778,PROD008,2024-10-29,1,CL010
VTA03779,PROD008,2024-11-16,3,CL002
VTA03780,PROD008,20251119,3,CL003
VTA03781,PROD008,2025-02-22,0,CL018
VTA03782,PROD008,2025-08-04,2,CL007
VTA03783,PROD008,2025-07-10,3,CL020
VTA03784,PROD008,2025-08-04,1,CL005
VTA03785,PROD008,2024-12-12,4,CL002
VTA03786,PROD008,24 - February - 2025,2,CL008
VTA03787,PROD008,2024-09-26,2,CL007
VTA03788,PROD008,2025-03-03,1,CL001
VTA03789,PROD008,2024-04-24,3,CL018
VTA03790,PROD008,2024-07-19,3,CL014
VTA03791,PROD008,2025-02-26,2,CL014
VTA03792,PROD008,20250920,2,CL017
VTA03793,PROD008,25 - August - 2024,2,CL001
VTA03794,PROD008,2024-12-11,4,CL010
VTA03795,PROD008,2025-03-07,3,CL011
VTA03796,PROD008,2024-12-01,1,CL003
VTA03797,PROD008,16 - January - 2025,1,CL012
VTA03798,PROD008,19 - December - 2025,1,CL018
VTA03799,PROD008,20251017,4,CL005
VTA03800,PROD008,2024-01-18,1,CL015
VTA03801,PROD008,2024-12-31,2,CL019
VTA03802,PROD008,13 - September - 2024,2,CL010
VTA03803,PROD008,2025-11-02,2,CL019
VTA03804,PROD008,2025-03-06,1,CL018
VTA03805,PROD008,28 - November - 2024,3,CL003
VTA03806,PROD008,2024-07-28,0,CL010
VTA03807,PROD008,2025-05-24,1,CL012
VTA03808,PROD008,20240927,1,CL015
VTA03809,PROD008,2025-01-26,2,CL010
VTA03810,PROD008,20250412,1,CL020
VTA03811,PROD008,10 - November - 2025,2,CL007
VTA03812,PROD008,2024-10-24,3,CL013
VTA03813,PROD008,2024-10-11,1,CL016
VTA03814,PROD008,2024-10-26,3,CL009
VTA03815,PROD008,2024-02-17,1,CL005
VTA03816,PROD008,2024-08-09,2,CL001
VTA03817,PROD008,2024-02-12,3,CL015
VTA03818,PROD008,20250820,0,CL020
VTA03819,PROD008,2025-01-18,0,CL019
VTA03820,PROD008,2024-02-02,2,CL001
VTA03821,PROD008,2025-10-27,2,CL017
VTA03822,PROD008,2025-02-08,3,CL013
VTA03823,PROD008,2024-01-21,1,CL013
VTA03824,PROD008,2024-03-19,0,CL016
VTA03825,PROD008,2024-11-21,3,CL017
VTA03826,PROD008,20250205,3,CL011
VTA03827,PROD008,20251006,3,CL004
VTA03828,PROD008,2025-05-11,2,CL003
VTA03829,PROD008,2025-08-16,-3,CL019
VTA03830,PROD008,2024-12-29,0,CL019
VTA03831,PROD008,2024-08-25,2,CL014
VTA03832,PROD008,2025-08-01,3,CL001
VTA03833,PROD008,2025-12-12,3,CL007
VTA03834,PROD008,05 - January - 2024,3,CL001
VTA03835,PROD008,2024-05-22,3,CL013
VTA03836,PROD008,2025-08-31,0,CL013
VTA03837,PROD008,27 - October - 2025,1,CL012
VTA03838,PROD008,2024-04-25,3,CL011
VTA03839,PROD008,2024-11-17,2,CL017
VTA03840,PROD008,2025-10-25,1,CL018
VTA03841,PROD008,2024-11-25,4,CL016
VTA03842,PROD008,2024-02-24,2,CL010
VTA03843,PROD008,2025-11-02,4,CL013
VTA03844,PROD008,2024-05-24,0,CL015
VTA03845,PROD008,2024-05-07,2,CL007
VTA03846,PROD008,2025-03-18,1,CL005
VTA03847,PROD008,2024-12-22,1,CL001
VTA03848,PROD008,2024-01-07,2,CL008
VTA03849,PROD008,2025-10-30,1,CL005
VTA03850,PROD008,08 - February - 2025,0,CL007
VTA03851,PROD008,2025-07-02,3,CL019
VTA03852,PROD008,20250415,2,CL009
VTA03853,PROD008,2025-12-24,6,CL010
VTA03854,PROD008,2024-01-15,1,CL009
VTA03855,PROD008,27 - May - 2024,4,CL009
VTA03856,PROD008,2025-10-22,1,CL016
VTA03857,PROD008,2024-06-08,3,CL004
VTA03858,PROD008,2025-05-27,0,CL009
VTA03859,PROD008,20250214,1,CL020
VTA03860,PROD008,2025-12-04,0,CL015
VTA03861,PROD008,11 - August - 2024,0,CL020
VTA03862,PROD008,01 - December - 2025,6,CL014
VTA03863,PROD008,20241014,1,CL014
VTA03864,PROD008,2025-08-04,4,CL007
VTA03865,PROD008,2024-06-17,2,CL007
VTA03866,PROD008,2024-03-20,2,CL009
VTA03867,PROD008,2024-06-06,3,CL017
VTA03868,PROD008,2025-09-01,3,CL011
VTA03869,PROD008,2024-05-22,3,CL017
VTA03870,PROD008,2024-05-19,0,CL014
VTA03871,PROD008,2025-09-07,3,CL004
VTA03872,PROD008,2025-05-26,1,CL007
VTA03873,PROD008,2024-11-28,6,CL015
VTA03874,PROD008,2024-11-06,5,CL016
VTA03875,PROD008,20250820,5,CL004
VTA03876,PROD008,2024-11-15,2,CL005
VTA03877,PROD008,2024-05-31,5,CL012
VTA03878,PROD008,2025-07-21,2,CL020
VTA03879,PROD008,2025-12-15,3,CL001
VTA03880,PROD008,2025-10-22,5,CL017
VTA03881,PROD008,2024-08-11,2,CL002
VTA03882,PROD008,08 - February - 2025,3,CL015
VTA03883,PROD008,2024-04-21,2,CL008
VTA03884,PROD008,2024-03-09,1,CL005
VTA03885,PROD008,2024-08-26,1,CL003
VTA03886,PROD008,2025-04-19,2,CL016
VTA03887,PROD008,2024-01-12,3,CL019
VTA03888,PROD008,2024-09-20,7,CL019
VTA03889,PROD008,2024-02-27,1,CL016
VTA03890,PROD008,2025-12-19,4,CL006
VTA03891,PROD008,2024-05-05,3,CL006
VTA03892,PROD008,2025-02-27,3,CL008
VTA03893,PROD008,2024-08-09,3,CL014
VTA03894,PROD008,2025-05-14,3,CL005
VTA03895,PROD008,2025-10-15,0,CL015
VTA03896,PROD008,2025-11-03,0,CL011
VTA03897,PROD008,20240921,3,CL004
VTA03898,PROD008,2024-06-30,1,CL007
VTA03899,PROD008,2025-08-04,0,CL004
VTA03900,PROD008,2024-03-10,2,CL010
VTA03901,PROD008,2024-01-12,3,CL011
VTA03902,PROD008,2024-12-03,2,CL008
VTA03903,PROD008,2024-05-13,5,CL005
VTA03904,PROD008,2024-04-23,4,CL012
VTA03905,PROD008,2025-12-21,3,CL011
VTA03906,PROD008,2025-11-01,-4,CL002
VTA03907,PROD008,2025-04-01,2,CL006
VTA03908,PROD008,2025-07-20,3,CL010
VTA03909,PROD008,2024-12-10,2,CL016
VTA03910,PROD008,2024-08-24,2,CL012
VTA03911,PROD008,2024-08-25,3,CL011
VTA03912,PROD008,2025-07-21,4,CL003
VTA03913,PROD008,2024-08-10,2,CL005
VTA03914,PROD008,20241205,2,CL019
VTA03915,PROD008,15 - February - 2025,0,CL001
VTA03916,PROD008,2025-11-18,2,CL004
VTA03917,PROD008,2025-04-07,1,CL009
VTA03918,PROD008,2024-03-17,1,CL009
VTA03919,PROD008,2025-12-10,4,CL016
VTA03920,PROD008,2024-02-19,2,CL018
VTA03921,PROD008,2025-08-11,1,CL011
VTA03922,PROD008,2024-11-24,1,CL004
VTA03923,PROD008,22 - December - 2025,3,CL008
VTA03924,PROD008,2025-05-08,3,CL004
VTA03925,PROD008,2024-12-20,2,CL013
VTA03926,PROD008,2025-12-28,2,CL008
VTA03927,PROD008,2025-05-31,3,CL019
VTA03928,PROD008,2024-08-03,0,CL019
VTA03929,PROD008,26 - December - 2025,1,CL017
VTA03930,PROD008,2025-08-13,3,CL018
VTA03931,PROD008,2024-06-10,3,CL005
VTA03932,PROD008,2024-11-08,3,CL015
VTA03933,PROD008,2024-11-13,1,CL010
VTA03934,PROD008,2025-05-01,0,CL003
VTA03935,PROD008,17 - October - 2024,2,CL020
VTA03936,PROD008,2024-07-17,3,CL008
VTA03937,PROD008,2025-04-07,1,CL015
VTA03938,PROD008,2024-06-27,3,CL016
VTA03939,PROD008,15 - February - 2024,1,CL015
VTA03940,PROD008,06 - March - 2024,3,CL012
VTA03941,PROD008,2024-10-22,2,CL006
VTA03942,PROD008,2024-07-30,3,CL005
VTA03943,PROD008,2024-11-12,0,CL003
VTA03944,PROD008,20250804,1,CL013
VTA03945,PROD008,2024-09-08,1,CL012
VTA03946,PROD008,2024-07-21,3,CL015
VTA03947,PROD008,2024-05-14,2,CL013
VTA03948,PROD008,2025-04-27,0,CL003
VTA03949,PROD008,20251224,2,CL002
VTA03950,PROD008,2025-09-15,2,CL006
VTA03951,PROD008,20250311,1,CL009
VTA03952,PROD008,05 - June - 2025,1,CL020
VTA03953,PROD008,2025-06-01,2,CL004
VTA03954,PROD008,2025-02-23,0,CL001
VTA03955,PROD008,2025-05-29,3,CL019
VTA03956,PROD008,2025-08-24,1,CL008
VTA03957,PROD008,2024-04-09,5,CL009
VTA03958,PROD008,2024-09-01,1,CL013
VTA03959,PROD008,2024-03-30,1,CL012
VTA03960,PROD008,20241012,3,CL006
VTA03961,PROD008,2025-07-09,4,CL009
VTA03962,PROD008,2024-06-08,2,CL016
VTA03963,PROD008,2024-02-04,2,CL018
VTA03964,PROD008,2024-12-29,1,CL017
VTA03965,PROD008,2025-07-02,1,CL019
VTA03966,PROD008,2024-03-11,0,CL017
VTA03967,PROD008,30 - March - 2024,4,CL004
VTA03968,PROD008,2025-06-02,3,CL015
VTA03969,PROD008,2024-12-20,1,CL005
VTA03970,PROD008,2025-10-14,2,CL019
VTA03971,PROD008,2024-09-02,2,CL018
VTA03972,PROD008,2024-07-09,4,CL015
VTA03973,PROD008,2024-08-21,1,CL016
VTA03974,PROD008,2024-09-19,2,CL020
VTA03975,PROD008,2024-05-09,4,CL015
VTA03976,PROD008,2024-04-11,2,CL008
VTA03977,PROD008,2025-06-24,4,CL012
VTA03978,PROD008,2024-08-27,3,CL017
VTA03979,PROD008,2024-01-16,0,CL009
VTA03980,PROD008,2024-04-25,1,CL010
VTA03981,PROD008,2024-09-14,2,CL003
VTA03982,PROD008,2024-02-04,0,CL019
VTA03983,PROD008,2025-06-17,2,CL018
VTA03984,PROD008,20250616,0,CL008
VTA03985,PROD008,2024-06-15,0,CL004
VTA03986,PROD008,2024-04-06,3,CL016
VTA03987,PROD008,2025-11-13,1,CL001
VTA03988,PROD008,2025-03-05,1,CL015
VTA03989,PROD008,2025-11-12,4,CL001
VTA03990,PROD008,2025-01-02,3,CL009
VTA03991,PROD008,07 - December - 2025,0,CL008
VTA03992,PROD008,20250101,3,CL002
VTA03993,PROD008,2025-12-14,0,CL019
VTA03994,PROD008,2025-06-27,0,CL001
VTA03995,PROD008,2025-06-26,4,CL017
VTA03996,PROD008,2024-02-23,2,CL017
VTA03997,PROD008,2025-04-11,3,CL014
VTA03998,PROD008,2025-04-28,2,CL005
VTA03999,PROD008,08 - September - 2025,3,CL010
VTA04000,PROD008,2024-08-29,2,CL013
VTA04001,PROD009,2024-11-06,2,CL001
VTA04002,PROD009,2024-12-17,2,CL006
VTA04003,PROD009,2025-05-13,2,CL007
VTA04004,PROD009,2025-01-31,2,CL007
VTA04005,PROD009,2025-04-05,2,CL002
VTA04006,PROD009,2025-12-08,4,CL019
VTA04007,PROD009,2025-02-19,3,CL013
VTA04008,PROD009,2024-08-18,2,CL003
VTA04009,PROD009,2024-03-10,-1,CL006
VTA04010,PROD009,2024-04-17,3,CL005
VTA04011,PROD009,2025-02-17,1,CL014
VTA04012,PROD009,16 - January - 2024,2,CL009
VTA04013,PROD009,2025-10-09,1,CL020
